Year,Multi_short,ODA,Share,Full Name,Donor
2023,CEB,0.0,0.0%,council of europe development bank,Slovak Republic
2019,EC-DSB,6.44,54.0%,european commission development share of budget,Slovak Republic
2020,EC-DSB,6.7,62.0%,european commission development share of budget,Slovak Republic
2021,EC-DSB,7.2,68.0%,european commission development share of budget,Slovak Republic
2022,EC-DSB,8.65,66.0%,european commission development share of budget,Slovak Republic
2023,EC-DSB,8.65,70.0%,european commission development share of budget,Slovak Republic
2019,EC-EDF,1.15,10.0%,european commission european development fund,Slovak Republic
2020,EC-EDF,1.19,11.0%,european commission european development fund,Slovak Republic
2021,EC-EDF,0.56,5.0%,european commission european development fund,Slovak Republic
2022,EC-EDF,0.29,2.0%,european commission european development fund,Slovak Republic
2023,EC-EDF,0.06,0.0%,european commission european development fund,Slovak Republic
2019,FAO,0.0,0.0%,food and agricultural organisation,Slovak Republic
2020,FAO,0.0,0.0%,food and agricultural organisation,Slovak Republic
2021,FAO,0.0,0.0%,food and agricultural organisation,Slovak Republic
2022,FAO,0.0,0.0%,food and agricultural organisation,Slovak Republic
2023,FAO,0.0,0.0%,food and agricultural organisation,Slovak Republic
2019,IBRD,0.2,2.0%,international bank for reconstruction and development,Slovak Republic
2020,IBRD,0.15,1.0%,international bank for reconstruction and development,Slovak Republic
2021,IBRD,0.12,1.0%,international bank for reconstruction and development,Slovak Republic
2022,IBRD,0.12,1.0%,international bank for reconstruction and development,Slovak Republic
2023,IBRD,0.09,1.0%,international bank for reconstruction and development,Slovak Republic
2023,IDA,0.3,2.0%,international development association,Slovak Republic
2023,UN,0.0,0.0%,united nations,Slovak Republic
2019,UNDP,0.0,0.0%,united nations development programme,Slovak Republic
2021,UNDP,0.0,0.0%,united nations development programme,Slovak Republic
2022,UNDP,0.0,0.0%,united nations development programme,Slovak Republic
2019,UNFPA,0.0,0.0%,united nations population fund,Slovak Republic
2020,UNFPA,0.0,0.0%,united nations population fund,Slovak Republic
2021,UNFPA,0.0,0.0%,united nations population fund,Slovak Republic
2022,UNFPA,0.0,0.0%,united nations population fund,Slovak Republic
2023,UNFPA,0.0,0.0%,united nations population fund,Slovak Republic
2019,UNRWA,0.02,0.0%,united nations relief and works agency for palestine refugees in the near east,Slovak Republic
2020,UNRWA,0.01,0.0%,united nations relief and works agency for palestine refugees in the near east,Slovak Republic
2021,UNRWA,0.02,0.0%,united nations relief and works agency for palestine refugees in the near east,Slovak Republic
2022,UNRWA,0.04,0.0%,united nations relief and works agency for palestine refugees in the near east,Slovak Republic
2023,UNRWA,0.02,0.0%,united nations relief and works agency for palestine refugees in the near east,Slovak Republic
2019,WFP,0.0,0.0%,world food programme,Slovak Republic
2019,,0.0,0.0%,united nations children’s fund,Slovak Republic
2020,,0.0,0.0%,united nations children’s fund,Slovak Republic
2021,,0.01,0.0%,united nations children’s fund,Slovak Republic
